input_size,comp,swap,basic,time,mem
2943,73565,7976,159526,46767646,2556
2944,72314,7991,157778,46454541,4060
2945,75770,7925,162529,47908546,2444
2946,66498,8233,150480,43693307,2192
2947,66420,8180,150044,43818148,2192
2948,68700,8155,153363,46486522,2080
2949,70759,8016,155567,45520284,2528
2950,76708,7956,164162,48649432,2528
2951,68414,8118,152669,44366220,2248
2952,70338,8139,155680,45497611,2780
2953,69244,8181,154332,44912861,2472
2954,71939,8077,157734,46503781,2360
2955,73598,8062,160132,47172193,2220
2956,82370,8040,173161,51720557,2528
2957,76162,8133,164385,48751728,2668
2958,79907,7982,169147,50213311,2612
2959,75443,7972,162355,48169391,2444
2960,71750,8109,157652,46218462,2612
2961,67761,8232,152358,44112827,2192
2962,73222,8100,159789,47349759,2416
2963,69472,8074,153986,46968400,2444
2964,73482,8161,160598,52949166,2584
2965,64866,8234,148066,42852074,2164
2966,66171,8243,150103,43516594,2276
2967,73459,8085,160042,47196053,2584
2968,75653,8053,163172,48790808,2304
2969,73894,8122,160904,51639456,2500
2970,69984,8144,155233,45192205,2192
2971,71221,8166,157149,45642193,2584
2972,82423,7974,172918,51791092,2752
2973,70645,8223,156614,46152276,2444
2974,74723,8148,162348,58991277,2332
2975,69275,8216,154585,50593880,2332
2976,71231,8196,157414,46224978,2360
2977,70076,8157,155420,45598014,2332
2978,69443,8128,154315,52461298,2276
2979,68047,8309,153311,44545684,2248
2980,79360,8116,169081,59847168,2556
2981,76738,8153,165376,48455416,2612
2982,79082,8055,168304,49703424,2444
2983,72587,8203,159478,65238708,2304
2984,71669,8248,158337,46478776,2192
2985,68123,8282,153241,44460326,2528
2986,78591,8223,168583,50098639,2528
2987,73027,8164,159900,46841993,2500
2988,72188,8199,158849,46185875,2388
2989,71779,8280,158714,46734262,2472
2990,70592,8254,156818,64215816,2500
2991,68192,8279,153306,63028813,2220
2992,75821,8200,164294,48192475,2388
2993,68645,8218,153639,44369715,2360
2994,78501,8083,167605,49874999,2696
2995,73283,8210,160523,47078049,2388
2996,72712,8155,159384,46569880,2304
2997,75044,8143,162790,47867618,2556
2998,70296,8296,156606,45687153,2444
2999,79861,8107,169798,50568160,2472
3000,74874,8174,162703,47778730,2472
3001,70095,8299,156328,45481151,2500
3002,68524,8329,154118,45067700,2696
3003,71503,8195,157800,74384986,2444
3004,67790,8292,152809,44442305,2248
3005,79059,8262,169539,50180354,2528
3006,72060,8288,159241,53751482,2276
3007,79436,8304,170336,73174668,2500
3008,67907,8345,153271,50963408,2164
3009,80067,8131,170266,50781832,2556
3010,80570,8093,170775,51022979,2836
3011,69331,8378,155632,45660665,2360
3012,68722,8376,154703,45281077,2136
3013,77410,8255,167036,49625218,2612
3014,67700,8323,152862,44477605,2164
3015,77057,8281,166712,49634353,2388
3016,69061,8396,155349,45407139,2136
3017,69930,8361,156441,45770117,2276
3018,71594,8264,158344,46602162,2780
3019,69563,8392,156085,45346503,2360
3020,73466,8348,161667,47246633,2528
3021,77302,8164,166306,51750623,2696
3022,78614,8281,169008,51163474,2640
3023,77943,8192,167428,49833584,2444
3024,70653,8388,157711,46313063,2388
3025,78784,8235,169007,49930326,2472
3026,78908,8331,169765,50112030,2332
3027,72943,8313,160665,46868234,2444
3028,66854,8462,152441,43709628,2136
3029,79681,8211,170176,50644662,2892
3030,71748,8396,159370,46849687,2332
3031,84098,8220,176861,52682281,2276
3032,75871,8365,165413,48564790,2836
